31,25,5,31,27000000,129000000
31,63,11,232,40000000,8493890
31,117,9,146,45000000,94935764
31,153,17,634,12000000,75781642
31,172,6,707,42000000,63781810
31,313,5,452,60000000,165333180
31,472,8,732,50000000,56714147
32,9,2,81,23333333,43452970
32,9,5,81,23333333,43452970
32,9,10,81,23333333,43452970
32,15,5,32,207000000,550000000
32,93,12,370,100000000,202026112
32,144,2,185,42500000,81121481
32,144,12,185,42500000,81121481
32,155,6,512,60000000,129181830
32,195,8,258,35000000,44466781
32,195,13,258,35000000,44466781
32,451,7,695,30000000,30536013
33,4,4,34,300000000,961000000
33,54,3,66,258000000,890871626
33,86,2,105,80000000,399479082
33,86,16,105,80000000,399479082
33,154,3,199,21000000,54926886
34,27,5,36,90000000,142940100
34,65,6,552,70000000,116672912
34,89,1,492,60000000,181629429
34,89,4,492,60000000,181629429
34,93,8,752,15000000,10443316
34,116,11,4,90000000,250649836
34,203,3,272,65000000,40002112
34,322,11,638,23000000,185991646
34,516,9,25,30000000,100491683
35,11,2,181,50000000,236569926
35,11,9,181,50000000,236569926
35,11,10,181,50000000,236569926
35,19,8,22,42500000,155656312
35,19,13,22,42500000,155656312
35,28,3,254,58333333,57666666
35,28,5,254,58333333,57666666
35,28,18,254,58333333,57666666
35,71,8,88,150000000,938212738
35,119,6,149,55000000,191765732
35,119,15,149,55000000,191765732
35,153,6,196,65000000,144523881
35,153,15,196,65000000,144523881
35,164,1,212,75000000,311861409
35,164,4,212,75000000,311861409
35,200,18,266,20000000,41637263
35,230,5,312,30000000,219076518
35,326,3,468,85000000,149044513
36,29,8,38,50000000,41051189
36,29,13,38,50000000,41051189
36,158,11,4,120000000,203567857
36,160,6,208,120000000,347234916
36,185,5,244,75000000,288500217
36,191,11,350,60000000,256697520
36,444,8,678,19000000,70067909
36,517,9,801,80000000,96105964
37,7,8,39,12500000,78411010
37,7,13,39,12500000,78411010
37,115,7,461,9500000,107071655
37,121,9,146,35000000,131282949
37,135,7,646,32000000,173398518
37,172,17,222,50000000,55495563
38,30,7,25,33000000,62022014
38,143,9,180,63000000,162945894
38,298,3,793,35000000,12506188
38,351,3,523,72500000,162966177
38,355,11,387,12000000,114194847
38,361,5,538,23000000,38505009
38,377,9,560,51000000,72779000
39,14,6,114,100000000,362211740
39,31,10,41,93000000,368780809
39,171,3,221,137000000,85131830
39,175,6,227,25000000,64437847
39,212,17,409,18000000,141774679
39,373,9,691,68000000,71069884
39,374,9,557,48000000,85498534
39,436,8,660,30000000,46687575
39,436,13,660,30000000,46687575
39,457,7,700,11000000,16951798
40,32,7,42,37000000,48451803
40,46,8,56,60000000,284600000
40,68,11,25,50000000,46850000
40,68,12,25,50000000,46850000
40,93,2,118,45000000,90683916
40,100,9,125,40000000,128798265
40,136,12,437,133000000,300135367
40,139,12,839,23000000,10827816
40,143,8,501,55000000,100230832
40,226,11,846,24000000,8434146
40,395,11,616,17000000,65535067
40,406,5,613,12,6
40,406,9,613,12,6
40,620,4,964,80000000,90874570
41,25,5,218,11000000,235483004
41,33,8,43,65000000,162091208
41,221,9,304,35000000,154728754
41,221,11,304,35000000,154728754
41,249,3,601,24000000,16290976
41,296,8,422,30000000,36824114
41,296,13,422,30000000,36824114
41,412,7,25,10000000,10571408
42,35,5,45,45000000,184376254
42,76,8,95,54000000,132511035
42,240,9,349,50000000,128406887
42,318,5,450,17000000,7314027
42,347,2,514,20000000,33889159
42,353,4,583,50000000,61112916
42,362,15,539,15000000,69623713
42,375,4,558,80000000,37384046
42,490,7,768,30000000,34742066
42,502,8,789,20000000,21170563
43,10,2,147,32500000,108882145
43,10,9,147,32500000,108882145
43,36,6,46,70000000,171183863
43,157,9,649,19000000,69631118
43,221,4,551,40000000,95149435
43,270,9,378,27000000,13000000
43,507,7,792,15000000,14867514
44,37,8,47,125000000,238207122
44,67,6,158,160000000,164508066
44,77,9,96,40000000,122838073
44,77,11,96,40000000,122838073
44,131,11,4,75000000,224012234
44,304,4,735,85000000,252712101
45,21,9,805,26000000,38793283
45,39,6,49,59000000,383257136
45,113,7,892,54000000,155010032
45,174,2,226,40000000,61864588
45,174,8,226,40000000,61864588
45,240,8,326,42500000,38870866
45,240,13,326,42500000,38870866
45,428,4,25,20000000,75597042
45,447,7,25,14000000,25482931
46,40,6,50,125000000,544272402
46,47,8,86,175000000,497409852
46,57,5,354,160000000,300257475
46,69,8,89,130000000,789804554
46,85,2,104,75000000,459919379
46,85,16,104,75000000,459919379
46,221,11,299,50000000,49718611
46,293,7,682,9000000,23936908
46,488,17,766,16000000,14822346
47,14,8,788,50000000,152000000
47,41,6,51,20000000,20898533
47,41,15,51,20000000,20898533
47,55,8,339,75000000,292674505
47,55,13,339,75000000,292674505
47,163,4,211,130000000,457363168
47,178,7,234,180000000,372234864
47,180,5,343,75000000,119000410
47,249,15,338,60000000,361366633
47,253,12,345,35000000,18317151
48,35,3,25,2400000,5731103
48,43,6,53,14500000,147298761
48,59,8,108,44000000,165615285
48,139,8,172,28000000,16900000
48,245,5,334,50000000,22540359
48,296,7,696,65000000,89456761
49,40,12,204,110000000,215294342
49,44,9,54,46000000,107196498
49,51,6,224,51000000,149270999
49,260,2,362,22500000,112417282
49,260,16,362,22500000,112417282
49,263,6,365,75000000,36754634
49,348,11,516,90000000,237202299
49,544,5,826,76000000,35134820
50,45,6,55,18000000,261572744
50,116,11,4,75000000,180557550
50,177,7,231,22000000,13405595
50,305,4,784,12000000,84500122
50,365,5,542,4000000,4630045
51,17,5,303,17000000,374743
51,42,3,76,125000000,767820459
51,47,8,57,160000000,181674817
51,97,9,121,150000000,397850012
51,146,12,183,40000000,60474340
51,169,6,897,105000000,229679777
51,169,15,897,105000000,229679777
52,12,8,360,62000000,65565672
52,16,5,723,60000000,119940815
52,48,5,58,40000000,244931766
52,110,12,137,29000000,98185582
52,165,9,807,15000000,30238577
52,170,6,507,35000000,11560806
52,211,3,592,42500000,40458246
52,211,5,592,42500000,40458246
52,284,11,406,10000000,96542059
53,42,3,776,150000000,356613439
53,50,3,60,100000000,185676500
53,50,8,60,100000000,185676500
53,58,1,794,175000000,735099082
53,97,9,777,150000000,385680446
53,124,6,153,75000000,206553085
53,124,15,153,75000000,206553085
54,35,11,485,25000000,21567853
54,52,11,62,60000000,186883563
54,145,5,182,18500000,10680275
54,281,2,401,37500000,70232332
54,281,9,401,37500000,70232332
54,334,6,482,30000000,29202884
54,550,8,834,40000000,38172500
54,633,7,25,13000000,8026971
55,3,3,576,60000000,66976317
55,10,11,13,90000000,60289912
55,20,3,763,64000000,74608570
55,53,6,63,63000000,100853753
55,89,1,113,90000000,497366869
55,195,5,749,50000000,58900031
55,448,8,513,19000000,40846082
55,482,5,25,9000000,34573780
55,509,5,798,2053648,500000
55,515,6,25,8000000,22593409
56,54,3,64,139000000,821708551
56,222,9,236,68000000,193000000
56,306,2,433,40000000,61281769
56,306,16,433,40000000,61281769
56,482,5,753,25000000,41604473
57,9,2,77,30000000,109708627
57,9,10,77,30000000,109708627
57,54,3,65,200000000,783766341
57,271,9,379,400000,46118097
57,278,7,665,29000000,115603229
57,298,6,374,50000000,200804534
57,336,6,487,20000000,167722310
57,373,9,554,90000000,102000000
57,476,3,743,37000000,113086475
57,529,11,813,30000000,21800302
57,540,17,25,26000000,28818995
58,55,8,67,50000000,115442364
58,55,13,67,50000000,115442364
58,279,12,396,70000000,368100420
58,349,8,519,35000000,25224242
58,541,6,25,14000000,32645546
59,7,8,380,35000000,25105255
59,56,11,68,105000000,121214377
59,61,6,78,100000000,922517094
59,61,9,78,100000000,922517094
59,224,5,305,60000000,159330280
59,263,6,481,53000000,139804348
59,269,6,377,70000000,162000000
59,323,8,470,20000000,13801755
59,342,4,504,80000000,177977226
59,358,8,441,50000000,10541523
59,366,7,543,30000000,51376861
59,473,9,737,40000000,45916769
59,485,7,762,24000000,2642983
60,57,5,69,80000000,415885488
60,98,3,122,16000000,18564088
60,184,3,478,6500000,28451622
60,208,5,342,80000000,73345029
60,252,12,344,25000000,4152230
60,299,9,25,75000000,29000000
61,4,2,70,48000000,249348933
61,23,9,25,12500000,5359678
61,23,11,25,12500000,5359678
61,32,3,375,12500000,8500000
61,32,7,375,12500000,8500000
61,199,12,393,70000000,33561137
61,303,9,430,5000000,64282312
61,305,4,432,65000000,172855065
61,346,8,513,17500000,34174942
61,346,13,513,17500000,34174942
61,441,4,25,15000000,19158074
62,44,5,71,76000000,236350661
62,50,3,284,120000000,259175788
62,148,5,188,137000000,245360480
62,226,3,692,75000000,51142659
62,391,7,590,19000000,39267515
63,51,6,174,40000000,141069860
63,58,1,72,57500000,281408128
63,58,4,72,57500000,281408128
63,68,8,88,125000000,976475550
63,83,6,374,40000000,91753202
63,116,5,145,92000000,143049560
63,315,3,651,49000000,72700000
63,511,11,25,24000000,14782676
64,9,2,726,36000000,74000000
64,59,7,73,15000000,64256513
64,109,11,527,28000000,5684789
64,161,8,564,80000000,17626234
64,242,12,330,25000000,100000000
64,344,6,522,32000000,79082515
64,403,5,609,35000000,31611225
65,28,5,25,54000000,128769345
65,40,6,79,75000000,816969268
65,262,12,555,47000000,102825796
65,313,8,441,100000000,242295562
65,368,9,544,22500000,8650444
65,368,13,544,22500000,8650444
65,372,3,550,50000000,113309743
65,415,4,626,100000000,100138851
65,578,12,876,5000000,13269963
66,62,8,80,31500000,231758691
66,62,13,80,31500000,231758691
66,82,3,71,10500000,75902208
66,126,8,499,80000000,176885658
66,127,2,159,75000000,93888180
66,229,11,260,16000000,53478166
66,245,7,484,25000000,15156200
66,532,17,25,50000000,13260050
66,579,12,25,38000000,28121100
66,611,8,942,25000000,12000000
67,62,8,80,75000000,212494105
67,62,13,80,75000000,212494105
67,94,9,500,80000000,43935763
67,136,4,648,90000000,182290266
67,232,8,314,20000000,70795662
67,232,12,314,20000000,70795662
67,280,5,399,75000000,106005555
67,280,6,399,75000000,106005555
67,383,5,575,18000000,62646763
67,390,3,589,23000000,76488889
67,425,8,644,80000000,68514844
68,47,12,535,85000000,315156409
68,63,10,70,45000000,294695269
68,63,12,70,45000000,294695269
68,72,8,91,90000000,171120329
68,402,7,608,40000000,87840042
68,545,5,25,28000000,8345056
69,2,2,281,40000000,90500739
69,2,6,281,40000000,90500739
69,63,3,70,46666666,147272934
69,63,10,70,46666666,147272934
69,63,12,70,46666666,147272934
69,73,7,107,63000000,296655431
69,87,11,332,60000000,43061982
69,136,3,437,120000000,169956806
69,282,9,402,100000000,35168966
70,64,6,82,30000000,611899420
70,114,6,25,30000000,14000000
70,141,12,177,75000000,196482882
70,288,9,412,39000000,6614280
70,324,2,457,25000000,20796847
70,335,3,486,20000000,100914445
70,442,4,672,15000000,29331068
70,498,9,779,50000000,25195000
71,57,5,169,98000000,433013274
71,66,5,84,25000000,281929795
71,138,9,206,60000000,105178561
71,208,7,279,53000000,83282296
71,435,3,359,17700000,30987695
71,547,7,25,90000000,10372291
72,9,2,85,33333333,78642184
72,9,8,85,33333333,78642184
72,9,10,85,33333333,78642184
72,44,3,812,16000000,29381649
72,131,9,197,115000000,274703340
72,137,5,71,38000000,207283925
72,241,2,464,40000000,49188146
72,241,12,464,40000000,49188146
72,258,6,652,70000000,176104344
72,312,11,642,13000000,16929123
72,348,8,520,51000000,73540206
72,348,13,520,51000000,73540206
72,415,4,626,120000000,186053725
73,67,5,87,30666666,164823841
73,67,8,87,30666666,164823841
73,67,10,87,30666666,164823841
73,96,9,121,80000000,457696359
73,137,5,411,57000000,115267375
73,310,3,437,15000000,24769466
73,590,5,25,25530000,20080020
74,19,6,217,47000000,30002758
74,68,8,88,100000000,876688482
74,304,4,431,140000000,109578115
74,409,7,617,20000000,33526835
74,450,9,806,40000000,10959475
75,11,11,90,140000000,449220945
75,84,2,103,30000000,242204609
75,84,16,103,30000000,242204609
75,170,12,488,65000000,117487473
76,72,2,388,45000000,214816071
76,72,6,388,45000000,214816071
76,74,12,93,43000000,80049764
76,114,13,142,45000000,212000000
76,120,9,277,70000000,374111707
76,128,12,718,75000000,215663859
76,290,7,736,80000000,34566746
76,293,6,417,13000000,73180723
76,381,4,570,100000000,169327687
76,471,7,729,35000000,15185241
77,75,5,94,4000000,30039392
77,113,3,141,66000000,99318987
77,273,9,635,17000000,129042871
77,305,5,25,20000000,11341016
77,338,7,673,28000000,30016165
77,382,3,586,37000000,96455697
77,428,11,647,145000000,25819961
77,447,17,689,56000000,57223890
77,500,4,783,110000000,103951461
78,10,5,687,40000000,107052310
78,10,18,687,40000000,107052310
78,71,8,97,250000000,933959197
78,212,18,848,38000000,205298907
78,230,3,847,25000000,20486327
78,230,5,847,25000000,20486327
78,230,18,847,25000000,20486327
78,515,6,25,45000000,57881056
78,551,4,25,150000000,292817841
79,38,11,476,21000000,71441250
79,59,17,265,75000000,67631903
79,78,6,98,35000000,74558115
79,158,8,205,22500000,52438116
79,158,13,205,22500000,52438116
79,168,2,216,72000000,27642707
79,249,4,25,12000000,17292381
79,427,7,693,10000000,7316658
79,438,3,669,48000000,35743308
79,455,9,698,75000000,54249294
79,543,11,25,11000000,23978402
80,32,7,316,15000000,43101594
80,79,3,99,36000000,12532777
80,173,8,223,35000000,126216940
80,510,8,799,60000000,16000000
81,81,8,101,55000000,198685114
81,130,7,228,80000000,136159423
81,338,9,602,6000000,58000000
81,399,17,603,35000000,19165560
81,417,6,25,15000000,46905889
82,63,8,395,170000000,222104681
82,73,7,107,33000000,310940086
82,131,9,236,60000000,149705852
82,201,3,202,34200000,234801895
82,592,4,594,150000000,448000000
83,4,2,329,57000000,147845033
83,43,6,109,52500000,179213434
83,88,9,111,68000000,96976270
83,167,8,655,25000000,39979299
83,167,13,655,25000000,39979299
83,192,7,255,60000000,56359980
83,422,3,636,11000000,23430766
84,19,5,99,48000000,77745568
84,87,6,110,66000000,189198313
84,151,8,193,60000000,128038368
84,199,6,263,71000000,294456605
84,241,11,328,70000000,164000000
84,280,9,898,60000000,264118201
84,423,4,639,90000000,304320254
84,519,3,25,10000000,25605015
85,26,5,230,62000000,127666415
85,90,5,115,41500000,29734137
85,90,10,115,41500000,29734137
85,123,7,628,31000000,68106245
85,189,17,25,24000000,36609995
85,231,11,313,30000000,37036004
85,353,8,845,24000000,12372410
85,411,9,620,60000000,71000000
85,418,6,25,15000000,33771174
85,546,8,25,7000000,2554410
85,546,13,25,7000000,2554410
86,91,17,116,48000000,124305181
86,91,11,186,160000000,61698899
86,197,7,260,75000000,19598588
86,310,3,472,13000000,27500000
86,359,7,536,6500000,4217115
86,367,5,141,68000000,29762011
86,542,6,825,25000000,13000000
87,12,6,143,130000000,211643158
87,95,2,120,37500000,266340335
87,95,16,120,37500000,266340335
87,141,9,445,41000000,95160284
87,141,12,445,41000000,95160284
87,212,7,288,43000000,154749918
87,275,5,569,45000000,56070433
88,7,2,274,30000000,21966749
88,7,8,274,30000000,21966749
88,7,10,274,30000000,21966749
88,18,8,123,20000000,54838155
88,18,11,123,20000000,54838155
88,59,5,556,20000000,41237648
88,109,8,136,90000000,289847354
88,111,7,139,26000000,14821658
88,124,6,153,110000000,574480841
88,152,12,195,20000000,39143839
88,300,6,425,20000000,22165608
88,460,16,710,149000000,64459316
88,499,12,780,12500000,8079243
88,499,18,780,12500000,8079243
88,506,6,25,15000000,21000000
89,37,7,269,30000000,77566815
89,75,5,301,12000000,80573774
89,103,12,128,55000000,114369196
89,103,18,128,55000000,114369196
89,190,13,675,40000000,145896422
89,353,2,529,60000000,95673607
89,379,3,567,16000000,1109660
89,387,6,584,5000000,10171080
89,387,9,584,5000000,10171080
90,53,8,191,32500000,42392957
90,53,9,191,32500000,42392957
90,104,4,130,150000000,169332978
90,106,8,132,34000000,95608995
90,158,9,368,61000000,95696996
90,182,3,241,10000000,11111154
90,182,18,241,10000000,11111154
90,469,5,791,20000000,22217407
91,69,5,517,76000000,69959751
91,96,5,515,50000000,49111202
91,107,8,134,35000000,15304890
91,118,6,369,30000000,495303
91,132,12,164,27500000,4725448
91,132,18,164,27500000,4725448
91,151,11,302,70000000,55011732
91,303,9,430,11000000,72778712
91,350,8,521,40000000,38755073
91,356,3,533,30000000,41480851
91,378,17,566,10000000,7177143
91,497,6,778,24000000,23321954
92,115,6,144,22500000,15411430
92,115,15,144,22500000,15411430
92,342,7,25,20000000,10337477
92,354,6,531,20000000,86865564
93,37,12,383,40000000,96618699
93,114,4,549,65000000,36850101
93,118,6,148,10000000,12827813
93,170,9,220,90000000,161626121
93,461,7,711,35000000,40263020
93,521,9,807,6000000,6852450
94,31,11,203,100000000,108103450
94,122,12,152,40000000,92913171
94,274,8,667,22500000,32735264
94,274,13,667,22500000,32735264
94,314,8,463,60000000,170268750
95,123,9,25,30000000,102616183
95,311,5,25,30000000,57400547
95,414,4,625,38000000,28921264
95,612,7,943,13000000,9789900
96,73,2,154,27500000,165222022
96,73,5,154,27500000,165222022
96,126,6,157,48000000,90383208
96,218,4,621,85000000,183611771
96,281,8,25,40000000,55707411
96,410,8,618,63600000,19412993
96,574,7,25,22000000,13555988
97,12,5,315,50000000,133232518
97,12,18,315,50000000,133232518
97,72,9,239,70000000,195735876
97,125,6,155,12000000,49982876
97,125,15,155,12000000,49982876
97,218,4,296,85000000,340487652
97,233,8,317,25000000,66122026
97,236,8,321,100000000,97838349
97,513,5,800,12000000,5285197
98,28,5,45,45000000,302710615
98,199,9,467,28000000,41230799
98,214,3,292,90000000,140807547
98,250,6,340,10000000,17979739
99,15,5,650,30000000,29359216
99,37,8,160,40000000,152266007
99,51,17,703,27000000,25023434
99,65,6,641,46000000,100860818
99,163,11,447,32000000,152036382
99,548,17,25,25000000,17193231
100,4,9,352,20000000,12482775
100,80,9,25,57000000,52034889
100,128,10,161,37500000,71200032
100,128,12,161,37500000,71200032
100,188,11,249,10284523,11588205
100,274,5,561,35000000,30526509
100,446,5,683,12500000,61244911
100,446,17,683,12500000,61244911
101,129,5,162,40000000,124731534
101,153,6,666,25000000,36609966
101,207,9,278,32000000,50907422
101,291,9,415,60000000,13395939
101,441,11,203,60000000,74541707
102,130,8,163,20000000,31385529
102,130,13,163,20000000,31385529
102,138,9,171,70000000,76066841
102,245,3,355,60795000,73090611
102,274,2,385,10000000,58880067
102,274,9,385,10000000,58880067
103,51,8,761,75000000,13596911
103,133,5,165,57000000,62112895
103,162,17,210,42000000,35402320
103,169,7,25,90000000,347325802
103,194,5,257,30000000,287553595
103,221,4,551,37000000,165335153
103,577,8,25,34000000,19693891
